,Name,Description,Date,Time,Location,Price,URL
33,Endless Summer Camp Community Art Music Picnic Series At Tongva Park,"Endless Summer C.A.M.P. (Community | Art | Music | Picnic), the cultural event series returns to celebrate community, arts, and culture at Tongva Park. This free weekly celebration invites attendees to pack a picnic, blankets, and beach chairs and enjoy four Saturday afternoons showcasing artists from across Santa Monica and the LA region sharing their culture through unique performances and hands-on crafts. The family-friendly series will take place in the center of Tongva Park, at Gathering Hill, on Saturdays from Aug. 3 to Aug. 24 from 11 a.m. to 2 p.m. This year’s C.A.M.P. program includes live music performances and dance from around the world including LA’s premiere Bollywood Dance Company, youth ballet folklorico performing Traditional Mexican Folklorico Dance, and a performance representing Philippine culture, as well as GRAMMY® nominated artists. The popular Conservation Ambassadors / Zoo to You will return with a close-up encounter of your favorite zoo animals. Other highlights include a puppet show from Bob Baker Marionette Theater, mini rock n roll concerts from local youth, and free workshops such as plant terrariums, puppets, and kite-making workshops to ensure the C.A.M.P.-goers don’t leave empty-handed.
Tongva Park’s amenities include a splash pad, playground, ocean observation decks, public art, and 100+ species of plants. Endless Summer C.A.M.P. is produced by Community Arts Resources (CARS), presented by the City of Santa Monica and made possible by Art of Recovery.
The lineup includes:
-
Saturday, August 3, 11 a.m. - 2 p.m. - Performance from LA’s premiere Bollywood Dance Company, Joya Kazi Entertainment | | Bells and Beads Adornment Workshop with Matti Sands
-Saturday, August 10, 11 a.m. - 2 p.m. - Kayamanan Ng Lahi presents the richness and diversity of the Philippine culture through dance, music, and song | Academia de Danza Folklorico Flor de Mayo’s youth ballet will be performing Traditional Mexican Folklorico Dance | Plant Terrarium Workshop with Eros Cortes
-Saturday, August 17, 11 a.m. - 2 p.m. - Puppet Show from Bob Baker Marionette Theater | GRAMMY-nominated family artists Andrew & Polly | Puppet-Making Workshop with reDiscover Center
-Saturday, August 24, 11 a.m. - 2 p.m. - Animals from around the world with Conservation Ambassadors/Zoo to You | Mini-rock concerts from youth bands of Kid Row | Kite-Making Workshop with Dajin Yoon",Aug 3,11:00AM - 2:00PM,Tongva Park,,https://www.discoverlosangeles.com/event/2024/08/03/endless-summer-camp-community-art-music-picnic-series-at-tongva-park
34,The Front Page Free Theatre In The Park Hilarious Comedy,"A Culver City tradition, and a fun one at that is back! Free live theatre in the park returns in this summer! Culver City Public Theatre marks its 26th year of live outdoor shows for the with the classic comedy, THE FRONT PAGE. This play was the basis for the hit film, HIS GIRL FRIDAY, and this version is adapted from that quintessential screwball comedy. It tells the story of Hildy Johnson, ace reporter for the Chicago Post, as she tries to bolt the manic world of journalism and corrupt Chicago politics, to lead a normal married life. Her ex-husband and editor, Walter Burns has other ideas, and when a convicted murderer escapes and hides in the press room, Hildy cannot escape the lure of the newspaper biz. Culver City Public Theatre is presenting two FREE shows each Saturday and Sunday from July 13 to Aug. 4: The adventure-musical, GIDEON AND THE BLUNDERSNORP at 12 noon, followed by THE FRONT PAGE at 2:30 p.m.",Aug 4,2:30PM - 4:30PM,Paul Carlson Memorial Park,,https://www.discoverlosangeles.com/event/2024/08/04/the-front-page-free-theatre-in-the-park-hilarious-comedy
35,The Gipsy Kings,"Melding flamenco, rumba, salsa, and pop to the tune of 20 million albums sold, the Grammy Award–winning hitmakers The Gipsy Kings featuring Nicolas Reyes return with dance-ready furor, celebrating the spirit of flamenco. It’s party-starting perfection forged by the raucous spirit of the south of France!
Multi-instrumentalist, songwriter, producer—and Eurovision finalist—MARO opens the night with her intimate acoustic songs.",Aug 16,8:00PM - 10:00PM,Hollywood Bowl,$15.00 ,https://www.discoverlosangeles.com/event/2024/08/16/the-gipsy-kings
36,Taikoproject,Percussive power and spell-binding music meet graceful choreography.,Aug 18,11:30AM - 1:30PM,The Ford,,https://www.discoverlosangeles.com/event/2024/08/18/taikoproject
37,Levitt La Evoekore Present Red Store Bums Flaco El Jandro And Eastside Agents,"Levitt Pavilion Los Angeles (Levitt LA) is celebrating its 17th annual concert series by presenting 10 world-class performances that are all free and open to everyone. The concerts will be held outdoors, under the stars, with the stunning backdrop of LA's skyline at MacArthur Park.
For 17 years, Levitt LA has been creating a sense of community through music. This summer, they will once again showcase the diverse cultural landscape of Los Angeles with a fantastic lineup of artists, transforming MacArthur Park into a vibrant and energized urban sonic oasis. The season runs from June 22 through August 31, 2024
Red Store Bums
Red Store Bums has been a pillar of the SoCal Latin ska scene since 2022. The band is currently wrapping up their 2nd album, which is slated for release later this year.
https://www.facebook.com/RedStoreBums/
Flaco El Jandro
Flaco El Jandro is a songwriter/musician from Salinas, CA. The concept behind the project has always been to continue the evolution and trajectory of Chicano music, blending traditional songwriting with modern instrumentation and energy, through the medium of a variety of different genres and rhythms.
https://www.flacoeljandro.com/
Eastside Agents
Eastside Agents are a ska/pop/punk band based in East Los Angeles, CA.
https://linktr.ee/eastsideagents",Aug 17,7:00PM - 10:00PM,Levitt Pavilion Los Angeles,,https://www.discoverlosangeles.com/event/2024/08/17/levitt-la-evoekore-present-red-store-bums-flaco-el-jandro-and-eastside-agents
38,Sunday Supper,"Every Sunday, Fanny's hosts a weekly Sunday Supper with dishes inspired by The  Godfather in conjunction with the Academy Museum's gallery The Art of Moviemaking: The Godfather, dedicated to Francis Ford Coppola's 1972 classic. The family-style menu includes a rotating selection of cheeky specials such as Connie's Crispy Calamari, A Pasta You Can't Refuse, and Sonny's ""Bada-Bing!"" Ribs, along with a selection of Italian wines and other cinema-inspired craft cocktails. Dinner service runs from 5pm to 9pm.
Reservations can be made via  OpenTable and Resy,  or by emailing  info@fannysla.com.",Aug 4,5:00PM - 9:00PM,Fanny's,,https://www.discoverlosangeles.com/event/2024/08/04/sunday-supper
39,The Future Is Now Teen Short Film Showcase,"Join the Academy Museum in celebrating the creativity of teen filmmakers in Los Angeles! The Academy Museum Teen Council has selected short films made by teens from throughout Los Angeles that spotlight who they are and represent their communities. These films will be showcased in the Academy Museum Tea Room!
Categories include experimental, documentary, and narrative (this includes animation and any genre i.e. horror, comedy, drama, etc.).
If you have any questions or need assistance, please email museumeducation@oscars.org.",Aug 10,5:00PM - 7:00PM,Academy Museum of Motion Pictures,,https://www.discoverlosangeles.com/event/2024/08/10/the-future-is-now-teen-short-film-showcase
40,Las Shakespeare In The Park As You Like It,"Pack your picnic basket, shake out your blanket, and grab your friends & family by the hand. LA’s Shakespeare in the Park returns for an ENTIRE summer of free theater under the stars! Fall in love this summer with our As You Like It, a screwball romantic comedy with songs inspired by 1930’s crooner, Al Bowlly.
About the Griffith Park Free Shakespeare Festival:
The Festival is 8 weeks of your best summer nights! New this year: an immersive prologue ongoing from 6 pm. The performance of As You Like It begins at 7 pm. Enter the Forest of Arden as you walk up the hill of the Old Zoo, past the abandoned bear caves. Our performance site is the dell at the top of the hill. Special pre-show events like Dress Up Nights, family workshops, salons are more are also happening. All the details are at our website: iscla.org
About As You Like It:
Irrepressible cousins, Rosalind and Celia, fall afoul of the Duke, and make their escape into the Forest of Arden. There, they discover a world of vivid characters and romantic possibilities. When class and gender boundaries shatter, they discover both themselves and a beguiling truth: transformation is always possible.",Aug 10,6:00PM - 10:00PM,Old Los Angeles Zoo,,https://www.discoverlosangeles.com/event/2024/08/10/las-shakespeare-in-the-park-as-you-like-it
41,Las Shakespeare In The Park As You Like It,"Pack your picnic basket, shake out your blanket, and grab your friends & family by the hand. LA’s Shakespeare in the Park returns for an ENTIRE summer of free theater under the stars! Fall in love this summer with our As You Like It, a screwball romantic comedy with songs inspired by 1930’s crooner, Al Bowlly.
About the Griffith Park Free Shakespeare Festival:
The Festival is 8 weeks of your best summer nights! New this year: an immersive prologue ongoing from 6 pm. The performance of As You Like It begins at 7 pm. Enter the Forest of Arden as you walk up the hill of the Old Zoo, past the abandoned bear caves. Our performance site is the dell at the top of the hill. Special pre-show events like Dress Up Nights, family workshops, salons are more are also happening. All the details are at our website: iscla.org
About As You Like It:
Irrepressible cousins, Rosalind and Celia, fall afoul of the Duke, and make their escape into the Forest of Arden. There, they discover a world of vivid characters and romantic possibilities. When class and gender boundaries shatter, they discover both themselves and a beguiling truth: transformation is always possible.",Aug 4,6:00PM - 10:00PM,Old Los Angeles Zoo,,https://www.discoverlosangeles.com/event/2024/08/04/las-shakespeare-in-the-park-as-you-like-it
42,Los Cafres,Get ready to groove with one of Latin America’s most iconic bands.,Aug 10,8:00PM - 10:00PM,The Ford,$52 ,https://www.discoverlosangeles.com/event/2024/08/10/los-cafres
43,Def Leppard Journey The Summer Stadium Tour And Steve Miller Band,Def Leppard / Journey: The Summer Stadium Tour and Steve Miller Band,Aug 25,6:00PM - 8:00PM,SoFi Stadium,$555.50 ,https://www.discoverlosangeles.com/event/2024/08/25/def-leppard-journey-the-summer-stadium-tour-and-steve-miller-band
44,Propel Your City Project Los Angeles,"Propel Fitness Water’s “Propel Your City Project” is expanding to Los Angeles, launching its first-ever fitness hubs. These physical spaces will allow consumers to connect with local fitness leaders and participate in free classes, all under one roof. Exercisers can visit the hub at 1054 S Olive St Los Angeles, CA in Downtown LA to enjoy free classes offered by local fitness organizations such as WalkGood LA, Babes of Wellness, BlacklistLA, and Kong Fit Club.
WHAT: Propel Your City Project Los Angeles
Free fitness classes from local organizations including WalkGood LA, Babes of Wellness, BlacklistLA, and Kong Fit Club
More info and schedules available on www.propelwater.com/community/market/los-angeles
WHEN: Saturday, August 3 - Sunday, August 25
WHERE: 1054 S Olive St Los Angeles, CA 90015",Aug 3,8:00AM - 8:00PM,Allies Worldwide,,https://www.discoverlosangeles.com/event/2024/08/03/propel-your-city-project-los-angeles
45,Disney The Little Mermaid X Camp,"Calling all merpeople, princes, and crabs!
Dive into a world of wonder at CAMP and Disney’s The Little Mermaid immersive experience!
Behind CAMP’s Magic Door is a one-of-a-kind theatrical experience where families can climb, slide, sing, dance, and play in the world of Disney’s The Little Mermaid.
With live music, puppetry, and magic, there’s something for everyone! Explore Triton’s Throne Room, go on a scavenger hunt for Ariel’s treasures, slide through Ursula’s Lair, watch a live mermaid comedy show, and play EVERYWHERE.
Plus, discover never-before-seen Disney The Little Mermaid x CAMP co-branded apparel to add to your family’s collection of whosits and whatsits galore!
Experience Disney's The Little Mermaid like never before.",Aug 2,8:00AM - 7:00PM,Westfield Century City,$34 ,https://www.discoverlosangeles.com/event/2024/08/02/disney-the-little-mermaid-x-camp
